"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.0032131466927647,0.413824091703144,0.462,0.308,1,"5","WWP2"
0.00322628650262676,0.738774072344273,0.462,0.333,1,"5","TMED10"
0.00326255861099379,0.658881382250518,0.631,0.517,1,"5","HMGN2"
0.00328403102976864,0.754237527778533,0.415,0.275,1,"5","DDHD1"
0.00337530700904807,0.80959315886045,0.585,0.537,1,"5","YPEL3"
0.00337973063465516,1.01098742399169,0.4,0.286,1,"5","TBC1D10C"
0.00340062285644196,0.589956997577007,0.585,0.457,1,"5","KPNB1"
0.00342074105330409,0.430596788800991,0.431,0.294,1,"5","PSAP"
0.003463250465398,1.45320447153316,0.308,0.193,1,"5","SUCO"
0.00346670756064508,0.895937155135284,0.262,0.143,1,"5","PAXBP1"
0.00348628072284163,0.331653514661609,0.462,0.307,1,"5","PHF21A"
0.00348750498143471,0.937984418183111,0.308,0.173,1,"5","SHLD2"
0.00350931335001608,0.423358246537138,0.585,0.434,1,"5","AP3B1"
0.00351186632956347,0.81031593002522,0.462,0.348,1,"5","PSMD7"
0.0035252618166841,0.983871536345635,0.262,0.138,1,"5","SLC38A9"
0.00353531992470583,0.536384902386951,0.477,0.353,1,"5","UBE2I"
0.0035504042702423,0.774102588833521,0.323,0.199,1,"5","MVP"
0.00365807229368002,0.570594333740598,0.646,0.576,1,"5","TRA2A"
0.00366745104271212,0.755572651949854,0.415,0.281,1,"5","NAA15"
0.00366844010607672,0.896045625627909,0.4,0.268,1,"5","BDP1"
0.00366919763451198,1.23722853316531,0.369,0.248,1,"5","KPNA4"
0.00367544147452814,1.04118186458531,0.323,0.195,1,"5","C3orf38"
0.00370063472972671,0.82502841359747,0.277,0.151,1,"5","POM121"
0.00381984800222644,0.64883308402785,0.615,0.506,1,"5","ATP5F1D"
0.00383425095142696,0.781694801135847,0.523,0.445,1,"5","C9orf78"
0.00386998387332513,1.08005955689075,0.4,0.291,1,"5","SNRNP200"
0.00387770202930497,1.00240799015961,0.4,0.285,1,"5","ARIH2"
0.00389699217646953,0.626846218409029,0.354,0.226,1,"5","RNF169"
0.00393616983501948,0.690638107362739,0.369,0.239,1,"5","HEXA"
0.00394677877955277,0.700595905370967,0.369,0.228,1,"5","TUT7"
0.00396853915242207,0.543781541506225,0.6,0.507,1,"5","TMBIM6"
0.00397767841165147,0.62069175025243,0.662,0.578,1,"5","HNRNPK"
0.00412486305256412,1.20109387164355,0.262,0.151,1,"5","MIF4GD"
0.00413552600840521,0.594088898780631,0.308,0.169,1,"5","AGO4"
0.0041420661056053,0.803991465867155,0.354,0.225,1,"5","REEP5"
0.00418170108118456,0.645703422844669,0.569,0.473,1,"5","TMEM59"
0.00421969843085349,0.777437414232673,0.492,0.388,1,"5","COX7B"
0.00422297059982799,1.02655589288307,0.4,0.285,1,"5","NUB1"
0.00424969826309508,0.750489877547931,0.385,0.257,1,"5","CSK"
0.00425408522906166,0.573109663180857,0.415,0.282,1,"5","RABGEF1"
0.00426475112294363,1.03431288627593,0.308,0.194,1,"5","CIAO2B"
0.0042812205200753,1.06012732780304,0.462,0.356,1,"5","BTG2"
0.0043033909354679,0.676940934164249,0.538,0.411,1,"5","CCNH"
0.00430897876337751,0.731592932775145,0.369,0.244,1,"5","M6PR"
0.00431315719113629,0.760939403710923,0.338,0.208,1,"5","SUSD6"
0.00432142627107719,0.821298868570515,0.354,0.23,1,"5","GORASP2"
0.00436898933898877,1.02766059071585,0.277,0.157,1,"5","PDIA6"
0.00438635431399229,0.923674400663137,0.354,0.228,1,"5","TSPOAP1-AS1"
0.00440192148199212,0.720640016370709,0.369,0.245,1,"5","GBP2"
0.00448303692867343,0.829392927135569,0.415,0.29,1,"5","TMEM165"
0.00450221083740469,0.585931840128145,0.6,0.469,1,"5","BRWD1"
0.00450291121700944,0.768921115551005,0.569,0.509,1,"5","SYF2"
0.00452126253131845,1.14584372872815,0.308,0.186,1,"5","CSNK1D"
0.00453833118692456,1.25508233120134,0.262,0.151,1,"5","TMX2"
0.00457240809448904,0.541128577693538,0.569,0.449,1,"5","EIF3A"
0.00458073072682551,0.727834950373769,0.523,0.401,1,"5","FRYL"
0.00458120853406443,0.400059941240384,0.554,0.466,1,"5","PARK7"
0.00466227524845844,0.835821622047825,0.415,0.294,1,"5","COX5A"
0.00467349365746775,1.33788277600909,0.262,0.149,1,"5","SLC25A12"
0.00468106122623872,0.795592235953394,0.477,0.376,1,"5","CNOT4"
0.00469100619756736,0.968192406640686,0.323,0.203,1,"5","SRP19"
0.00475607139013056,0.633530963773404,0.677,0.597,1,"5","SRSF11"
0.00476771760055233,0.704345820727645,0.6,0.507,1,"5","MIER1"
0.00478121778398846,0.291965784680859,0.338,0.203,1,"5","LAPTM4A"
0.00482515975376654,0.513335184482531,0.677,0.552,1,"5","RBM3"
0.00486083905443405,0.869587298019459,0.385,0.269,1,"5","TAF1"
0.00487435525748701,0.596675067940719,0.692,0.57,1,"5","LSM14A"
0.00492900725263011,0.717132596909438,0.462,0.333,1,"5","UBE3A"
0.00493611364124794,1.20118720401666,0.308,0.195,1,"5","OTUD6B-AS1"
0.00494497280058627,1.39198195569473,0.277,0.17,1,"5","SMIM19"
0.00495243405169832,0.957595556823535,0.277,0.168,1,"5","ARAF"
0.00502891068910346,0.787815057977964,0.262,0.147,1,"5","CTR9"
0.0050628236367407,0.793281350370953,0.462,0.367,1,"5","SNRPD1"
0.00506522170214339,0.623252672254653,0.369,0.236,1,"5","NPEPPS"
0.00507643082535918,1.03157527628156,0.323,0.201,1,"5","SPECC1L"
0.00508254563253933,0.51087887488507,0.585,0.47,1,"5","GOLGA4"
0.00512350320003331,1.06234988906308,0.323,0.201,1,"5","OGDH"
0.00513601486556561,0.409278008670605,0.785,0.585,1,"5","PCED1B-AS1"
0.0051394843832563,0.594365454519519,0.554,0.424,1,"5","ENSA"
0.00518959907336098,1.15499985571301,0.323,0.202,1,"5","MAP4"
0.00522992252868489,0.920899177473322,0.338,0.224,1,"5","UBN1"
0.00523830780109316,0.946499577943506,0.4,0.282,1,"5","NUP153"
0.00524628207354282,0.364810360194744,0.508,0.376,1,"5","RTN4"
0.00526282718324517,0.812210279582813,0.508,0.406,1,"5","ZC3H15"
0.00526750176480448,0.859009748913618,0.4,0.289,1,"5","CANX"
0.00526957431753046,1.17306029257627,0.323,0.212,1,"5","ATXN7L3B"
0.00533361164122244,1.02535233547962,0.354,0.224,1,"5","FAM222B"
0.00533910924439802,0.720644632368443,0.462,0.331,1,"5","TTC19"
0.00543686312815098,0.871947282290721,0.508,0.399,1,"5","UBE2L3"
0.00544329558226583,1.01940155563618,0.308,0.185,1,"5","CDC5L"
0.00548387024157539,0.825390666744637,0.385,0.266,1,"5","CASP4"
0.00551267884163775,0.448563153905992,0.492,0.375,1,"5","GPCPD1"
0.00554549845235102,1.01495294215261,0.338,0.234,1,"5","GPS2"
0.00560503037784972,0.655514449888108,0.569,0.492,1,"5","LAMTOR4"
0.00567805604898193,1.13421571909878,0.262,0.148,1,"5","SUPV3L1"
0.00567858945609524,0.653941710446033,0.538,0.442,1,"5","FAM133B"
0.00572424763621559,0.283675181548384,0.646,0.516,1,"5","PPP1R12A"
0.00589436871930439,0.731131970442492,0.369,0.252,1,"5","EIF4E"
0.00593821395287154,1.31385264261454,0.338,0.235,1,"5","SPATA13"
0.00597877686675124,0.983674121962526,0.354,0.235,1,"5","MRPL54"
0.00601651146347082,0.942530841626642,0.338,0.222,1,"5","SCAF4"
0.00606359242192297,0.433418469221272,0.369,0.239,1,"5","ATE1"
0.00607785610060624,0.300081139193165,0.769,0.635,1,"5","DDX17"
0.00608322102822024,1.36509702663556,0.292,0.183,1,"5","AC068282.1"
0.00611383333483151,1.02724076803293,0.369,0.266,1,"5","ARHGDIA"
0.00612006512651566,0.772578327423817,0.323,0.195,1,"5","BTRC"
0.00615746002591887,0.793680506227276,0.492,0.388,1,"5","USP9X"
0.00619226358365268,0.739454129926643,0.523,0.41,1,"5","PHF3"
0.00624746304593268,0.774773151403825,0.492,0.384,1,"5","H2AFV"
0.00626382085846102,1.1309237748255,0.262,0.157,1,"5","SS18L2"
0.00627523503136943,0.906984033257391,0.369,0.265,1,"5","WAS"
0.00629762658176589,0.585681052296542,0.415,0.269,1,"5","SEC63"
0.00632488286057731,0.384906652449475,0.415,0.275,1,"5","PTK2B"
0.00636649681785793,0.693127479995605,0.4,0.273,1,"5","CKLF"
0.00637646148597556,0.497370513876362,0.492,0.358,1,"5","SEC31A"
0.00641972897176612,1.06946478772297,0.308,0.193,1,"5","PDK3"
0.00643134500747725,1.00612593325904,0.308,0.199,1,"5","TOR1AIP1"
0.00644609393495991,0.799619223806308,0.308,0.183,1,"5","GALNT1"
0.00651482434698702,0.672274081427908,0.262,0.142,1,"5","ADIPOR2"
0.0065759763506758,1.18412058666148,0.262,0.153,1,"5","GNPAT"
0.00661615688773665,1.33044274493005,0.277,0.173,1,"5","EMC7"
0.00661694588638409,0.671394732718622,0.369,0.24,1,"5","ZNFX1"
0.00665478876986343,0.478099991912536,0.785,0.691,1,"5","N4BP2L2"
0.00666015673095513,1.02782323622368,0.323,0.21,1,"5","ZNF44"
0.00691331036423052,0.917139128043611,0.446,0.347,1,"5","SNRPA1"
0.00691648268767602,0.642276259879535,0.6,0.469,1,"5","RBM6"
0.00700474951547529,0.494576143856211,0.569,0.444,1,"5","UQCR10"
0.00702468985321953,1.00196358757086,0.277,0.167,1,"5","PTCD3"
0.00703433932661251,0.47536985658034,0.585,0.492,1,"5","ACTR3"
0.00706113833247348,0.905063150564476,0.354,0.245,1,"5","ATG13"
0.00706392142864667,0.896439410626803,0.277,0.169,1,"5","PSMD2"
0.00709738380817149,0.486916690527456,0.538,0.415,1,"5","SNRK"
0.00710944749278566,0.359699601238514,0.308,0.18,1,"5","DENND11"
0.0071405900638419,0.628211599197031,0.446,0.334,1,"5","MCL1"
0.0072142997478752,0.702884048497326,0.369,0.257,1,"5","COPS2"
0.00724368782571582,0.327454747472509,0.585,0.506,1,"5","NFATC3"
0.00726997530338069,1.14444033318728,0.338,0.227,1,"5","MT2A"
0.00729005891830203,0.904647142915286,0.323,0.211,1,"5","URM1"
0.00735666291144711,0.656419095831544,0.585,0.484,1,"5","TTC17"
0.00742823415443289,0.622533820390491,0.446,0.336,1,"5","PSMA6"
0.00761648445252774,0.632154499944138,0.477,0.364,1,"5","RTF1"
0.00765172775530948,0.930636667321966,0.308,0.197,1,"5","NUMA1"
0.00765861245828529,0.993744738360456,0.369,0.257,1,"5","NIPSNAP2"
0.00769543662956516,0.819790112591281,0.354,0.228,1,"5","AC004687.1"
0.00774818802324996,0.994555956484947,0.292,0.183,1,"5","NOP10"
0.00794031177862307,0.71304645109215,0.492,0.395,1,"5","CUL5"
0.00795367778246367,0.979277571681042,0.262,0.155,1,"5","SEC13"
0.00797247797922272,0.549060423836706,0.646,0.55,1,"5","NUCKS1"
0.00798783871261043,0.82799868591216,0.292,0.176,1,"5","SCAMP1"
0.00801403020653546,1.03183161266412,0.323,0.219,1,"5","PSMB6"
0.00808042012196266,0.911160215977639,0.323,0.198,1,"5","NF1"
0.00815758794638571,0.694068776730622,0.446,0.332,1,"5","WDR70"
0.00824833150987908,0.486822434233068,0.492,0.37,1,"5","FBXL20"
0.00826350570772701,0.562592149628579,0.431,0.325,1,"5","MAPK1IP1L"
0.0082693334837433,0.637866022393245,0.415,0.297,1,"5","FBXO7"
0.00830249608090748,0.98363837600828,0.354,0.241,1,"5","OS9"
0.00832967975159471,0.843698052320963,0.4,0.299,1,"5","FIP1L1"
0.00838102748270851,0.771955822988479,0.385,0.272,1,"5","FAM13B"
0.00838377387954671,0.526421828376708,0.508,0.38,1,"5","SMARCA2"
0.00839836815368915,0.754874979197495,0.4,0.283,1,"5","ZFX"
0.00847411989677515,0.885883748033385,0.338,0.22,1,"5","KLHL20"
0.00849120004803681,1.29494795306377,0.323,0.211,1,"5","TASOR"
0.00856541769847328,0.66065469034473,0.662,0.659,1,"5","STAG1"
0.00858935548588886,0.995654441838806,0.4,0.293,1,"5","RPRD2"
0.00858940842975167,0.78062971518906,0.277,0.168,1,"5","NAPA"
0.00862693217804855,1.07565950333783,0.262,0.155,1,"5","WRN"
0.00865424523348581,0.607371182617935,0.477,0.365,1,"5","ADAM10"
0.00870220073039225,0.826954128618045,0.262,0.152,1,"5","ELAVL1"
0.00870317308556482,0.523898144323776,0.523,0.394,1,"5","MICU2"
0.00879134512598473,0.661898420028813,0.431,0.318,1,"5","CDC27"
0.00881337298223557,0.792586998140393,0.385,0.283,1,"5","ZNF800"
0.00887858236649011,0.957631892191687,0.4,0.29,1,"5","FTO"
0.00889555643689923,0.760347307725165,0.354,0.239,1,"5","CDYL"
0.00897135524453516,0.304592164072632,0.615,0.51,1,"5","ATP6V0E1"
0.00909925544515632,0.639255737610141,0.308,0.198,1,"5","DPM1"
0.00915556226309162,1.05436853655989,0.338,0.231,1,"5","ZNF708"
0.00929702388080438,0.913963000479124,0.446,0.347,1,"5","COPS9"
0.00929953887403723,0.598291870784165,0.338,0.212,1,"5","AP1G1"
0.00931390537984792,0.659136408371891,0.369,0.257,1,"5","UBXN7"
0.00932839502828944,1.02130721105827,0.369,0.256,1,"5","CDC40"
0.00953782818173719,0.394759198294781,0.692,0.608,1,"5","PIAS1"
0.00959954154354491,0.81021060916232,0.462,0.368,1,"5","DNAJC7"
0.00961592497060923,1.04121395674522,0.354,0.244,1,"5","SMARCE1"
0.00977429052430702,0.415299145400905,0.846,0.699,1,"5","ARID1B"
0.00995590079094942,0.523475387909237,0.554,0.461,1,"5","UCP2"
0.00996564840834266,0.54717308093014,0.385,0.276,1,"5","SDHA"
1.9237375799337e-174,12.9344660117243,0.879,0.002,4.56483690342468e-170,"6","PTCRA"
9.27874221047997e-169,11.5064256852663,0.931,0.009,2.20175273912479e-164,"6","GP9"
7.08041491989514e-158,9.9940713112703,0.983,0.02,1.68011165634192e-153,"6","CAVIN2"
1.35495883599878e-156,12.6104832650375,0.81,0.003,3.21518182194151e-152,"6","TMEM40"
5.48953366554337e-156,10.7948048328302,0.983,0.021,1.30261144349679e-151,"6","TUBB1"
6.15970945033147e-154,10.7364570030503,0.862,0.009,1.46163745546915e-149,"6","ACRBP"
2.73286851711741e-152,10.820791281593,0.776,0.002,6.48482370426789e-148,"6","CMTM5"
1.31779519964527e-150,10.946512501194,0.983,0.025,3.12699622923826e-146,"6","PF4"
6.03844000412361e-148,9.62936689815334,0.81,0.007,1.43286142857849e-143,"6","TREML1"
4.78690327790931e-146,10.0566712661371,1,0.03,1.1358842788151e-141,"6","GP1BB"
3.71633235733732e-138,10.0362137126284,0.776,0.008,8.81848505072573e-134,"6","MPIG6B"
1.93896426561594e-137,9.96433601517697,0.966,0.032,4.60096830588007e-133,"6","GNG11"
4.60925851898097e-131,9.53659642880859,1,0.043,1.09373095396899e-126,"6","NRGN"
2.16894678957388e-128,9.83975337306973,0.741,0.009,5.14669383697986e-124,"6","SPARC"
2.75008538446718e-127,9.4959257280649,0.862,0.024,6.52567760880216e-123,"6","PRKAR2B"
1.15261872247119e-123,10.0463562491483,0.741,0.011,2.73504896655188e-119,"6","MYL9"
1.32390783986603e-123,9.45872118114206,0.931,0.037,3.14150091321809e-119,"6","RGS18"
5.17756103727514e-122,10.6075745059165,0.983,0.048,1.22858345853502e-117,"6","PPBP"
2.64760676724351e-117,10.2054191425953,0.638,0.005,6.28250609799213e-113,"6","ESAM"
1.27884993453802e-116,11.1319722259853,0.621,0.003,3.03458300966526e-112,"6","AC147651.1"
3.76459473689081e-112,11.671915999041,0.569,0.001,8.93300685116821e-108,"6","ITGB3"
6.81687858208662e-112,11.0388985545584,0.638,0.007,1.61757711874333e-107,"6","HIST1H2BJ"
3.82795203401828e-110,9.94081066690372,0.603,0.005,9.08334738152197e-106,"6","CTTN"
9.76403657625213e-110,9.41344590273088,0.759,0.021,2.31690823917887e-105,"6","CLU"
4.32103550852457e-108,9.18396658997779,0.759,0.023,1.02533851581779e-103,"6","F13A1"
4.43143662778944e-108,8.50436637516597,0.759,0.023,1.05153559740816e-103,"6","ITGA2B"
2.27017129528789e-105,11.9506705583814,0.552,0.002,5.38688946658865e-101,"6","CLDN5"
2.55823115661171e-105,9.16215390975494,0.931,0.056,6.07042671152392e-101,"6","HIST1H2AC"
8.82719509370434e-105,10.1883768218182,0.603,0.007,2.0946051237851e-100,"6","DAB2"
8.72259828646916e-102,10.0337442087442,0.534,0.002,2.06978534739627e-97,"6","LGALSL"
8.63249258675788e-99,10.0414766033011,0.534,0.003,2.04840416591178e-94,"6","GUCY1B1"
9.95503601223625e-95,10.1663809767028,0.5,0.002,2.36223049534354e-90,"6","PDGFA"
4.03634266897952e-94,9.85434416475079,0.552,0.007,9.57783751922151e-90,"6","PF4V1"
2.06340464115573e-92,9.81628721703348,0.517,0.005,4.89625287299844e-88,"6","GAS2L1"
3.49454263319818e-91,10.3711375637434,0.483,0.002,8.29220021431596e-87,"6","SCN1B"
3.73429299818403e-91,9.77336535405228,0.483,0.002,8.86110385539089e-87,"6","AL162424.1"
2.87622804854505e-89,8.34233214298494,0.638,0.019,6.82500153639254e-85,"6","AP003068.2"
1.16403056454753e-87,10.0302598028422,0.466,0.002,2.76212812661483e-83,"6","ABCC3"
1.23816740753584e-84,9.10786914447741,0.466,0.003,2.93804744134179e-80,"6","SH3BGRL2"
1.08676175457156e-83,9.1413108143401,0.5,0.007,2.57877696742284e-79,"6","PTGS1"
1.03604235642682e-82,8.94728897436766,0.483,0.006,2.45842490756521e-78,"6","CDKN1A"
1.81107702278055e-82,7.54289941473412,0.759,0.046,4.29750466735597e-78,"6","PGRMC1"
2.63106107197205e-80,10.0256195517888,0.414,0.001,6.24324481768248e-76,"6","CLEC1B"
2.77878434839716e-80,12.2598672201404,0.397,0,6.59377738031163e-76,"6","LCN2"
2.81480566944208e-80,7.70307400953141,0.517,0.01,6.6792523730191e-76,"6","INAFM2"
3.25022887379605e-80,9.36593837811307,0.483,0.007,7.71246809463064e-76,"6","C19orf33"
3.08075395346925e-79,8.66173364068115,0.466,0.006,7.31032105618718e-75,"6","STON2"
1.08877676526553e-75,7.32651099322602,0.793,0.064,2.58355838629858e-71,"6","MMD"
2.28091679428412e-74,8.27753205264483,0.534,0.016,5.41238746115679e-70,"6","NT5M"
6.00315217478505e-73,7.61316009620226,0.672,0.039,1.42448797955474e-68,"6","C2orf88"
7.49055040738937e-73,6.74468788041277,0.69,0.043,1.77743270616942e-68,"6","RAB32"
3.33467030396695e-71,8.66665770975689,0.672,0.042,7.91283916428317e-67,"6","MYL4"
7.25701470844862e-70,11.2125353999237,0.362,0.001,1.72201702016777e-65,"6","SPDYC"
7.25701470844862e-70,10.5291340341215,0.362,0.001,1.72201702016777e-65,"6","AC090409.1"
6.1706542051726e-69,8.58897426968533,0.414,0.006,1.46423453634541e-64,"6","MYLK"
3.10630273053502e-68,7.30185561429785,0.897,0.117,7.37094574928656e-64,"6","TSC22D1"
4.92491337481045e-68,9.44751038958528,0.397,0.005,1.16863269470877e-63,"6","LINC00989"
1.07507492754432e-67,8.2003615568936,0.431,0.008,2.55104529556992e-63,"6","MFAP3L"
2.93515033468674e-66,9.53570523257996,0.483,0.015,6.96481822917817e-62,"6","HIST1H3H"
1.76325625313014e-65,8.30533498201325,0.397,0.006,4.18403076305251e-61,"6","THBS1"
1.94446746727934e-65,7.63380940031308,0.534,0.023,4.61402685310715e-61,"6","FAXDC2"
5.64209489043018e-65,5.22897577833748,0.948,0.151,1.33881269655018e-60,"6","CCL5"
1.33791617240722e-64,9.64542602081679,0.379,0.005,3.1747412855051e-60,"6","GFI1B"
8.5595793825229e-64,9.3768245633052,0.362,0.003,2.03110259167886e-59,"6","TMEM158"
3.70037647134099e-63,6.97704968954629,0.655,0.048,8.78062332884505e-59,"6","TPM1"
6.35625679855128e-63,10.9509691698184,0.328,0.001,1.50827617572823e-58,"6","BEND2"
3.97313283132952e-62,6.97643612649211,0.586,0.035,9.42784689546181e-58,"6","ARHGAP18"
1.91094086267564e-61,9.00953595292856,0.466,0.016,4.53447157304303e-57,"6","SMOX"
2.20209602842267e-60,9.61376870105082,0.345,0.003,5.22535366584416e-56,"6","GNAZ"
8.04934894128623e-60,7.64083172119372,0.448,0.015,1.91003001027781e-55,"6","SMIM3"
1.08229741253476e-59,7.19778354794548,0.517,0.025,2.56818353020372e-55,"6","TAL1"
1.8323993344309e-59,10.2526281491682,0.31,0.001,4.34810038067108e-55,"6","SYTL4"
1.88447306960045e-59,11.4905929267947,0.293,0,4.47166614685491e-55,"6","AC137932.2"
2.0620483291189e-59,6.98754428328833,0.534,0.028,4.89303448016623e-55,"6","DNM3"
8.06323100261548e-58,6.48976259448659,0.759,0.09,1.91332408461063e-53,"6","CTSA"
8.63123214226824e-58,7.2986542471495,0.621,0.048,2.04810507503883e-53,"6","MAP3K7CL"
1.66477254009738e-57,6.45873312946521,0.586,0.041,3.95033876039707e-53,"6","LMNA"
1.71245663782014e-57,6.93410528684786,0.966,0.209,4.06348835588342e-53,"6","TUBA4A"
1.74251419852157e-57,7.33539862532614,0.379,0.008,4.13481194167184e-53,"6","ENKUR"
5.68185123730874e-57,9.66094518900325,0.328,0.003,1.34824648010099e-52,"6","ITGB5"
8.95525200490352e-57,7.44763906316736,0.328,0.003,2.12499174824356e-52,"6","MEIS1"
2.11794905823848e-56,8.42100408581273,0.362,0.007,5.02568132029409e-52,"6","TNNC2"
3.97022767361402e-56,6.82129437344512,0.586,0.043,9.42095324671871e-52,"6","TSPAN33"
5.29309580984654e-56,11.529442679966,0.276,0,1.25599870471849e-51,"6","PEAR1"
8.70721164888693e-56,7.55570505304676,0.466,0.02,2.06613425216438e-51,"6","NEXN"
3.54233284251011e-55,6.51683171986398,0.776,0.105,8.40560160199224e-51,"6","BEX3"
2.04058613119705e-54,6.70710061158242,0.638,0.059,4.84210683071747e-50,"6","PDLIM1"
3.11574474142324e-53,6.51315338643299,0.931,0.207,7.39335069692321e-49,"6","ODC1"
6.21593677767329e-53,9.90134919293234,0.293,0.002,1.4749796379741e-48,"6","GP1BA"
1.00603936568624e-52,6.3429357580229,0.81,0.13,2.38723081083687e-48,"6","MPP1"
1.49238197846214e-52,9.14251672470852,0.276,0.001,3.5412731966928e-48,"6","AQP10"
1.61118861777883e-52,6.99498942971358,0.621,0.057,3.82318947112739e-48,"6","AC127502.2"
3.09911882481512e-52,6.17913620209115,0.707,0.086,7.35389905940379e-48,"6","MTURN"
6.44604554381938e-51,5.54441793354211,0.845,0.157,1.5295821470929e-46,"6","TIMP1"
8.17696681243035e-51,5.79178070986658,0.448,0.021,1.9403124549216e-46,"6","ARHGAP6"
8.63472605483896e-51,5.98327548214297,0.828,0.147,2.04893414555274e-46,"6","VCL"
7.91601032576924e-50,8.28714898271407,0.328,0.007,1.87839009020178e-45,"6","SENCR"
1.63717430109426e-49,9.34978771455145,0.276,0.002,3.88485089906656e-45,"6","TSPAN9"
1.63717430109426e-49,8.99886308562419,0.276,0.002,3.88485089906656e-45,"6","PCP2"
4.76418124300222e-49,6.1875547350551,0.569,0.05,1.130492567152e-44,"6","RAB27B"
1.95647533014597e-48,5.85244087661259,0.948,0.263,4.64252031090338e-44,"6","LIMS1"
7.87323333508873e-48,5.97872103520848,0.879,0.2,1.8682395380832e-43,"6","RUFY1"
3.55296359385983e-47,6.79646208581859,0.638,0.074,8.43082731186999e-43,"6","YWHAH"
1.61745062227644e-44,7.5627540485124,0.31,0.008,3.83804858159976e-40,"6","KIFC3"
2.55910235136089e-44,8.2590515218851,0.276,0.005,6.07249396954426e-40,"6","TNFSF4"
3.57808263321911e-44,6.75977183409744,0.276,0.005,8.49043228036563e-40,"6","HEXIM2"
9.32511061606918e-44,6.11485723741666,0.638,0.083,2.21275549808706e-39,"6","GMPR"
1.55504953410744e-43,7.52877454286021,0.414,0.024,3.68997703948354e-39,"6","ANKRD9"
1.63231528940631e-43,7.07849784861924,0.466,0.034,3.87332095023223e-39,"6","PDE5A"
2.06304470732407e-43,9.28714805561168,0.259,0.003,4.89539878600929e-39,"6","HIST2H2BE"
2.06304470732407e-43,8.91690844961456,0.259,0.003,4.89539878600929e-39,"6","SPX"
2.38630252675087e-43,7.90380191307287,0.259,0.003,5.66245726572714e-39,"6","MAP1A"
3.28262872027651e-43,6.34976576485128,0.414,0.024,7.78934969034412e-39,"6","CA2"
6.93146222236967e-43,6.00355152186048,0.81,0.179,1.6447666707461e-38,"6","FERMT3"
2.54390275167993e-42,6.09850022531478,0.328,0.011,6.03642683946129e-38,"6","LTBP1"
5.05638291166472e-42,8.14216427123061,0.276,0.006,1.19982910110892e-37,"6","AP001189.1"
2.72719100194584e-41,7.07848865833739,0.534,0.055,6.47135152851729e-37,"6","PDZK1IP1"
3.06846833127845e-41,6.57389725526297,0.466,0.037,7.28116850329062e-37,"6","TAX1BP3"
5.93900080278634e-41,6.64824324876665,0.379,0.02,1.40926550049317e-36,"6","PBX1"
2.03296644009269e-40,5.40641378532072,0.672,0.108,4.82402606569595e-36,"6","STOM"
1.38782726853124e-39,5.95634380625942,0.638,0.097,3.29317532549778e-35,"6","CARD19"
2.10933895825158e-39,6.57033377905136,0.293,0.009,5.00525041403517e-35,"6","BMP6"
3.50123519393646e-39,5.99011639919349,0.638,0.098,8.30808099169183e-35,"6","ILK"
7.98296968517805e-39,8.7353582934563,0.259,0.006,1.8942788765959e-34,"6","FHL2"
7.98296968517805e-39,7.97505650010413,0.259,0.006,1.8942788765959e-34,"6","MYZAP"
3.37573408521862e-38,5.63302844895224,0.845,0.247,8.01027941081527e-34,"6","NCOA4"
7.24418992115262e-38,5.97452389676429,0.414,0.03,1.71897382639031e-33,"6","AP001636.3"
9.70650750157899e-38,5.83712821783593,0.741,0.162,2.30325716504968e-33,"6","PLEKHO1"
1.64158383216312e-37,5.48605330826594,0.707,0.141,3.89531427533986e-33,"6","MARCH2"
4.4777224138323e-36,5.76826648291908,0.586,0.087,1.06251875157827e-31,"6","TUBA1C"
1.58621129046286e-35,3.7586255355606,0.983,0.749,3.76392077113931e-31,"6","MYL12A"
1.72348116645417e-35,4.77374901596626,0.948,0.503,4.08964845987909e-31,"6","TAGLN2"
1.72812719330296e-35,5.85615919798634,0.914,0.398,4.10067301698859e-31,"6","TLN1"
1.94340902881046e-35,7.02875426362386,0.31,0.015,4.61151528446433e-31,"6","MGLL"
3.39013847344616e-35,5.32077292528123,0.414,0.034,8.0444595836404e-31,"6","CD9"
3.42052414889961e-35,4.60114596583491,0.983,0.855,8.11656175292388e-31,"6","OAZ1"
4.22177970772736e-35,4.16308563811114,0.983,0.855,1.00178610684663e-30,"6","H3F3A"
5.10611324880449e-35,7.63831255797029,0.259,0.008,1.21162961280882e-30,"6","AP000547.3"
8.47016573934717e-35,6.56105720606982,0.328,0.018,2.00988562828969e-30,"6","AL034397.3"
8.63087996751006e-35,6.5604557299415,0.328,0.018,2.04802150749046e-30,"6","EVA1B"
1.03088944881036e-34,5.61221612693165,0.776,0.211,2.44619757308211e-30,"6","GSTO1"
1.78656216296246e-33,3.2572148641756,0.983,0.908,4.23933335649363e-29,"6","TMSB4X"
2.10783628646554e-33,7.25709828505319,0.259,0.009,5.00168472415408e-29,"6","RGS6"
9.29680347586917e-33,5.10326556886429,0.845,0.318,2.20603849678899e-28,"6","CDKN2D"
1.50239171624704e-32,6.63917114272527,0.293,0.015,3.56502530348261e-28,"6","CTDSPL"
3.49717142975348e-32,7.25098014018233,0.276,0.012,8.29843808566203e-28,"6","HIST1H2AG"
3.60445483426679e-32,4.847305734507,0.931,0.567,8.55301087623167e-28,"6","RGS10"
3.8358500998785e-32,5.88074321926978,0.552,0.087,9.10208870200169e-28,"6","TRIM58"
